% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1.75	2	1	5	15	3	30	2292	28	2136	0.0107857	0.00246027	0.00492857	0.0139286	76.2857	3.9894	62	78	
1.75	2	1	6	23	3	27	2106	28	2184	0.0102857	0.00269725	0.00492857	0.0119286	78	0	78	78	
1.75	2	1	7	25	3	24	1824	24	1800	0.0106786	0.00236367	0.00492857	0.0119286	75	6.5938	54	78	
1.75	2	1	8	17	3	15	1170	15	1170	0.0117952	0.000351866	0.0109286	0.0119286	78	0	78	78	
1.75	2	1	9	26	3	35	2290	36	2360	0.00923413	0.00303145	0.00492857	0.0119286	65.5556	9.83418	54	78	
1.75	2	1	10	3	3	34	2316	35	2402	0.0100429	0.00233605	0.00492857	0.0119286	68.6286	7.38474	62	78	
1.75	2	1	11	24	3	46	3124	44	3000	0.0097013	0.00263133	0.00492857	0.0119286	68.1818	6.42406	62	78	
1.75	2	1	12	4	3	45	2902	45	2902	0.00995079	0.00262409	0.00492857	0.0129286	64.4889	3.74543	62	70	
1.75	2	1	13	16	3	36	2608	34	2460	0.0101933	0.00230031	0.00492857	0.0119286	72.3529	4.19149	62	78	
1.75	2	1	14	2	3	38	2828	39	2914	0.0106209	0.00253558	0.00492857	0.0129286	74.7179	3.98648	70	78	
1.75	2	1	15	13	3	34	2412	35	2506	0.0155	0.0076246	0.00492857	0.0329286	71.6	7.71248	62	78	
1.75	2	3	16	17	3	25	1902	25	1878	0.0113286	0.00217945	0.00492857	0.0129286	75.12	6.4828	54	78	
1.75	2	3	17	14	3	27	2058	26	1988	0.0109286	0.00181108	0.00692857	0.0119286	76.4615	3.93173	62	78	
1.75	2	3	18	2	3	40	2800	39	2738	0.011544	0.000906566	0.00692857	0.0119286	70.2051	5.9435	54	78	
1.75	2	3	19	1	3	32	2008	34	2132	0.0113992	0.00137588	0.00692857	0.0129286	62.7059	6.64023	54	70	
1.75	2	3	20	29	3	38	2380	35	2194	0.0157	0.00563125	0.00692857	0.0259286	62.6857	6.54294	54	78	
1.75	2	3	21	15	3	42	2940	42	2940	0.0105952	0.00192121	0.00592857	0.0119286	70	7.70176	62	78	
1.75	2	3	22	28	3	11	626	12	680	0.0195952	0.00630055	0.0119286	0.0259286	56.6667	5.21071	54	70	
1.75	2	3	23	30	3	32	2320	32	2352	0.0147098	0.00646945	0.00492857	0.0259286	73.5	7.02071	62	78	
1.75	2	3	24	23	3	21	1462	20	1384	0.0113786	0.00143178	0.00692857	0.0119286	69.2	8.95368	54	78	
1.75	2	3	25	4	3	35	2186	36	2248	0.0105119	0.0025453	0.00492857	0.0119286	62.4444	6.60928	54	70	
1.75	2	3	26	16	3	32	2088	34	2244	0.0092521	0.00298197	0.00492857	0.0119286	66	6.30536	62	78	
1.75	2	3	27	24	3	29	1814	28	1760	0.0109643	0.00179469	0.00592857	0.0119286	62.8571	2.51976	62	70	
